"BIOME" "ECO_NAME" "ECO_ID" "Lon" "Lat"
"9290" 6 "Eastern Canadian forests" 50605 -62.25 49.25
"9291" 8 "Selenge-Orkhon forest steppe" 80816 104.75 49.25
"9292" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 123.75 49.75
"9293" 6 "Central Canadian Shield forests" 50602 -89.75 50.25
"9294" 6 "Okhotsk-Manchurian taiga" 80606 137.75 50.25
"9295" 6 "Central Canadian Shield forests" 50602 -76.25 50.75
"9296" 4 "East European forest steppe" 80419 33.75 50.75
"9297" 6 "Eastern Canadian forests" 50605 -67.25 51.25
"9298" 5 "Alberta-British Columbia foothills forests" 50502 -115.25 51.75
"9299" 6 "Eastern Canadian forests" 50605 -57.75 51.75
"9300" 6 "Trans-Baikal conifer forests" 80609 106.75 51.75
"9301" 8 "Canadian Aspen forests and parklands" 50802 -110.25 52.25
"9302" 4 "East European forest steppe" 80419 56.25 52.25
"9303" 6 "East Siberian taiga" 80601 112.75 52.25
"9304" 8 "Canadian Aspen forests and parklands" 50802 -105.75 52.75
"9305" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 120.25 52.75
"9306" 6 "Mid-Continental Canadian forests" 50608 -99.75 53.25
"9307" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 125.75 53.25
"9308" 6 "Midwestern Canadian Shield forests" 50609 -95.75 53.75
"9309" 6 "Okhotsk-Manchurian taiga" 80606 133.75 53.75
"9310" 6 "Southern Hudson Bay taiga" 50616 -84.75 54.25
"9311" 4 "East European forest steppe" 80419 36.25 54.25
"9312" 8 "South Siberian forest steppe" 80817 92.25 54.25
"9313" 6 "Eastern Canadian Shield taiga" 50606 -68.25 54.75
"9314" 6 "East Siberian taiga" 80601 111.25 54.75
"9315" 6 "Mid-Continental Canadian forests" 50608 -110.25 55.25
"9316" 8 "Kazakh forest steppe" 80809 78.75 55.25
"9317" 6 "Okhotsk-Manchurian taiga" 80606 135.25 55.25
"9318" 6 "Southern Hudson Bay taiga" 50616 -87.75 55.75
"9319" 4 "East European forest steppe" 80419 49.25 55.75
"9320" 6 "East Siberian taiga" 80601 105.25 55.75
"9321" 8 "Canadian Aspen forests and parklands" 50802 -118.25 56.25
"9322" 4 "Sarmatic mixed forests" 80436 15.25 56.25
"9323" 4 "Western Siberian hemiboreal forests" 80444 76.25 56.25
"9324" 6 "East Siberian taiga" 80601 132.25 56.25
"9325" 6 "Northern Canadian Shield taiga" 50612 -95.25 56.75
"9326" 6 "Scandinavian and Russian taiga" 80608 44.75 56.75
"9327" 6 "East Siberian taiga" 80601 100.75 56.75
"9328" 6 "Northern Cordillera forests" 50613 -126.75 57.25
"9329" 4 "Sarmatic mixed forests" 80436 12.75 57.25
"9330" 6 "West Siberian taiga" 80611 73.75 57.25
"9331" 6 "East Siberian taiga" 80601 129.75 57.25
"9332" 6 "Northern Canadian Shield taiga" 50612 -98.25 57.75
"9333" 6 "Scandinavian and Russian taiga" 80608 50.75 57.75
"9334" 6 "East Siberian taiga" 80601 106.75 57.75
"9335" 6 "Muskwa-Slave Lake forests" 50610 -121.75 58.25
"9336" 4 "Sarmatic mixed forests" 80436 25.75 58.25
"9337" 6 "West Siberian taiga" 80611 81.75 58.25
"9338" 6 "East Siberian taiga" 80601 137.75 58.25
"9339" 6 "Scandinavian and Russian taiga" 80608 56.75 58.75
"9340" 6 "East Siberian taiga" 80601 112.75 58.75
"9341" 6 "Muskwa-Slave Lake forests" 50610 -123.25 59.25
"9342" 6 "Scandinavian and Russian taiga" 80608 29.25 59.25
"9343" 6 "West Siberian taiga" 80611 85.25 59.25
"9344" 6 "East Siberian taiga" 80601 141.25 59.25
"9345" 6 "Northern Canadian Shield taiga" 50612 -103.25 59.75
"9346" 6 "Scandinavian and Russian taiga" 80608 52.75 59.75
"9347" 6 "East Siberian taiga" 80601 108.75 59.75
"9348" 6 "West Siberian taiga" 80611 61.25 60.25
"9349" 6 "East Siberian taiga" 80601 117.25 60.25
"9350" 6 "West Siberian taiga" 80611 62.75 60.75
"9351" 6 "East Siberian taiga" 80601 118.75 60.75
"9352" 6 "Interior Alaska-Yukon lowland taiga" 50607 -156.25 61.25
"9353" 6 "West Siberian taiga" 80611 61.25 61.25
"9354" 6 "East Siberian taiga" 80601 117.25 61.25
"9355" 6 "Northern Canadian Shield taiga" 50612 -98.75 61.75
"9356" 6 "Scandinavian and Russian taiga" 80608 52.75 61.75
"9357" 6 "East Siberian taiga" 80601 108.75 61.75
"9358" 6 "Northwest Territories taiga" 50614 -117.25 62.25
"9359" 6 "Scandinavian and Russian taiga" 80608 32.75 62.25
"9360" 6 "East Siberian taiga" 80601 89.25 62.25
"9361" 6 "West Siberian taiga" 80611 67.25 62.75
"9362" 6 "East Siberian taiga" 80601 123.25 62.75
"9363" 6 "Northern Canadian Shield taiga" 50612 -108.75 63.25
"9364" 6 "Scandinavian and Russian taiga" 80608 40.75 63.25
"9365" 6 "East Siberian taiga" 80601 96.75 63.25
"9366" 6 "Northeast Siberian taiga" 80605 152.75 63.25
"9367" 6 "West Siberian taiga" 80611 63.25 63.75
"9368" 6 "East Siberian taiga" 80601 119.25 63.75
"9369" 6 "Scandinavian and Russian taiga" 80608 25.25 64.25
"9370" 6 "West Siberian taiga" 80611 83.25 64.25
"9371" 6 "Interior Alaska-Yukon lowland taiga" 50607 -152.75 64.75
"9372" 6 "Scandinavian and Russian taiga" 80608 36.75 64.75
"9373" 6 "East Siberian taiga" 80601 93.75 64.75
"9374" 6 "Northeast Siberian taiga" 80605 149.75 64.75
"9375" 6 "Scandinavian and Russian taiga" 80608 52.25 65.25
"9376" 6 "East Siberian taiga" 80601 108.25 65.25
"9377" 6 "Interior Alaska-Yukon lowland taiga" 50607 -135.75 65.75
"9378" 6 "East Siberian taiga" 80601 116.75 65.75
"9379" 6 "Scandinavian and Russian taiga" 80608 18.75 66.25
"9380" 6 "Scandinavian and Russian taiga" 80608 37.75 66.75
"9381" 6 "Northeast Siberian taiga" 80605 154.75 66.75
"9382" 6 "Interior Alaska-Yukon lowland taiga" 50607 -137.25 67.25
"9383" 6 "East Siberian taiga" 80601 119.75 67.25
"9384" 6 "Scandinavian and Russian taiga" 80608 25.75 67.75
"9385" 6 "East Siberian taiga" 80601 88.25 67.75
"9386" 6 "Northeast Siberian taiga" 80605 144.25 67.75
"9387" 6 "East Siberian taiga" 80601 112.25 69.75
"9388" 4 "Eastern forest-boreal transition" 50406 -80.75 47.25
"9389" 4 "Manchurian mixed forests" 80426 129.25 48.25
"9390" 6 "Central Canadian Shield forests" 50602 -79.25 48.75
"9391" 8 "Selenge-Orkhon forest steppe" 80816 105.25 49.25
"9392" 4 "Manchurian mixed forests" 80426 124.25 49.75
"9393" 6 "Central Canadian Shield forests" 50602 -89.25 50.25
"9394" 6 "Okhotsk-Manchurian taiga" 80606 138.25 50.25
"9395" 6 "Central Canadian Shield forests" 50602 -75.75 50.75
"9396" 4 "East European forest steppe" 80419 34.25 50.75
"9397" 6 "Eastern Canadian forests" 50605 -66.75 51.25
"9398" 8 "Canadian Aspen forests and parklands" 50802 -114.75 51.75
"9399" 6 "Eastern Canadian forests" 50605 -57.25 51.75
"9400" 8 "Selenge-Orkhon forest steppe" 80816 107.25 51.75
"9401" 8 "Canadian Aspen forests and parklands" 50802 -109.75 52.25
"9402" 4 "East European forest steppe" 80419 56.75 52.25
"9403" 6 "Trans-Baikal conifer forests" 80609 113.25 52.25
"9404" 8 "Canadian Aspen forests and parklands" 50802 -105.25 52.75
"9405" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 120.75 52.75
"9406" 6 "Mid-Continental Canadian forests" 50608 -99.25 53.25
"9407" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 126.25 53.25
"9408" 6 "Midwestern Canadian Shield forests" 50609 -95.25 53.75
"9409" 6 "Okhotsk-Manchurian taiga" 80606 134.25 53.75
"9410" 6 "Southern Hudson Bay taiga" 50616 -84.25 54.25
"9411" 4 "East European forest steppe" 80419 36.75 54.25
"9412" 8 "South Siberian forest steppe" 80817 92.75 54.25
"9413" 6 "Eastern Canadian Shield taiga" 50606 -67.75 54.75
"9414" 4 "East European forest steppe" 80419 55.25 54.75
"9415" 6 "Mid-Continental Canadian forests" 50608 -109.75 55.25
"9416" 8 "Kazakh forest steppe" 80809 79.25 55.25
"9417" 6 "Okhotsk-Manchurian taiga" 80606 135.75 55.25
"9418" 6 "Southern Hudson Bay taiga" 50616 -87.25 55.75
"9419" 4 "East European forest steppe" 80419 49.75 55.75
"9420" 6 "East Siberian taiga" 80601 105.75 55.75
"9421" 8 "Canadian Aspen forests and parklands" 50802 -117.75 56.25
"9422" 4 "Sarmatic mixed forests" 80436 15.75 56.25
"9423" 4 "Western Siberian hemiboreal forests" 80444 76.75 56.25
"9424" 6 "East Siberian taiga" 80601 132.75 56.25
"9425" 6 "Northern Canadian Shield taiga" 50612 -94.75 56.75
"9426" 6 "Scandinavian and Russian taiga" 80608 45.25 56.75
"9427" 6 "East Siberian taiga" 80601 101.25 56.75
"9428" 6 "Northern Cordillera forests" 50613 -126.25 57.25
"9429" 4 "Sarmatic mixed forests" 80436 13.25 57.25
"9430" 6 "West Siberian taiga" 80611 74.25 57.25
"9431" 6 "East Siberian taiga" 80601 130.25 57.25
"9432" 6 "Northern Canadian Shield taiga" 50612 -97.75 57.75
"9433" 6 "Scandinavian and Russian taiga" 80608 51.25 57.75
"9434" 6 "East Siberian taiga" 80601 107.25 57.75
"9435" 6 "Muskwa-Slave Lake forests" 50610 -121.25 58.25
"9436" 4 "Sarmatic mixed forests" 80436 26.25 58.25
"9437" 6 "West Siberian taiga" 80611 82.25 58.25
"9438" 6 "East Siberian taiga" 80601 138.25 58.25
"9439" 6 "Ural montane forests and tundra" 80610 57.25 58.75
"9440" 6 "East Siberian taiga" 80601 113.25 58.75
"9441" 6 "Muskwa-Slave Lake forests" 50610 -122.75 59.25
"9442" 6 "Scandinavian and Russian taiga" 80608 29.75 59.25
"9443" 6 "West Siberian taiga" 80611 85.75 59.25
"9444" 6 "Northeast Siberian taiga" 80605 141.75 59.25
"9445" 6 "Northern Canadian Shield taiga" 50612 -102.75 59.75
"9446" 6 "Scandinavian and Russian taiga" 80608 53.25 59.75
"9447" 6 "East Siberian taiga" 80601 109.25 59.75
"9448" 6 "West Siberian taiga" 80611 61.75 60.25
"9449" 6 "East Siberian taiga" 80601 117.75 60.25
"9450" 6 "Cook Inlet taiga" 50603 -152.25 60.75
"9451" 6 "West Siberian taiga" 80611 63.25 60.75
"9452" 6 "East Siberian taiga" 80601 119.25 60.75
"9453" 6 "Interior Alaska-Yukon lowland taiga" 50607 -155.75 61.25
"9454" 6 "West Siberian taiga" 80611 61.75 61.25
"9455" 6 "East Siberian taiga" 80601 117.75 61.25
"9456" 6 "Northern Canadian Shield taiga" 50612 -98.25 61.75
"9457" 6 "Scandinavian and Russian taiga" 80608 53.25 61.75
"9458" 6 "East Siberian taiga" 80601 109.25 61.75
"9459" 6 "Northwest Territories taiga" 50614 -116.75 62.25
"9460" 6 "Scandinavian and Russian taiga" 80608 33.25 62.25
"9461" 6 "East Siberian taiga" 80601 89.75 62.25
"9462" 6 "Northeast Siberian taiga" 80605 145.75 62.25
"9463" 6 "West Siberian taiga" 80611 67.75 62.75
"9464" 6 "East Siberian taiga" 80601 123.75 62.75
"9465" 6 "Northern Canadian Shield taiga" 50612 -108.25 63.25
"9466" 6 "Scandinavian and Russian taiga" 80608 41.25 63.25
"9467" 6 "East Siberian taiga" 80601 97.25 63.25
"9468" 6 "Northeast Siberian taiga" 80605 153.25 63.25
"9469" 6 "Iceland boreal birch forests and alpine tundra" 80602 -20.25 63.75
"9470" 6 "West Siberian taiga" 80611 63.75 63.75
"9471" 6 "East Siberian taiga" 80601 119.75 63.75
"9472" 6 "Scandinavian and Russian taiga" 80608 25.75 64.25
"9473" 6 "West Siberian taiga" 80611 83.75 64.25
"9474" 6 "Interior Alaska-Yukon lowland taiga" 50607 -152.25 64.75
"9475" 6 "Scandinavian and Russian taiga" 80608 37.25 64.75
"9476" 6 "East Siberian taiga" 80601 94.25 64.75
"9477" 6 "Northeast Siberian taiga" 80605 150.25 64.75
"9478" 6 "Scandinavian and Russian taiga" 80608 52.75 65.25
"9479" 6 "East Siberian taiga" 80601 108.75 65.25
"9480" 6 "Interior Alaska-Yukon lowland taiga" 50607 -135.25 65.75
"9481" 6 "East Siberian taiga" 80601 117.25 65.75
"9482" 6 "Scandinavian and Russian taiga" 80608 19.25 66.25
"9483" 6 "Interior Alaska-Yukon lowland taiga" 50607 -157.75 66.75
"9484" 6 "Scandinavian and Russian taiga" 80608 38.25 66.75
"9485" 6 "Northeast Siberian taiga" 80605 155.25 66.75
"9486" 6 "East Siberian taiga" 80601 120.25 67.25
"9487" 6 "Scandinavian and Russian taiga" 80608 26.25 67.75
"9488" 6 "East Siberian taiga" 80601 88.75 67.75
"9489" 6 "Northeast Siberian taiga" 80605 144.75 67.75
"9490" 6 "Northeast Siberian taiga" 80605 131.25 68.75
"9491" 6 "Northeast Siberian taiga" 80605 140.75 69.25
"9492" 6 "East Siberian taiga" 80601 112.75 69.75
"9493" 6 "East Siberian taiga" 80601 127.25 70.75
"9494" 4 "Eastern forest-boreal transition" 50406 -80.25 47.25
"9495" 4 "Manchurian mixed forests" 80426 129.75 48.25
"9496" 6 "Central Canadian Shield forests" 50602 -78.75 48.75
"9497" 4 "East European forest steppe" 80419 34.25 48.75
"9498" 6 "Eastern Canadian forests" 50605 -57.75 49.25
"9499" 8 "Daurian forest steppe" 80804 105.75 49.25
"9500" 4 "Manchurian mixed forests" 80426 124.75 49.75
"9501" 6 "Central Canadian Shield forests" 50602 -88.75 50.25
"9502" 8 "Kazakh forest steppe" 80809 82.25 50.25
"9503" 6 "Okhotsk-Manchurian taiga" 80606 138.75 50.25
"9504" 6 "Central Canadian Shield forests" 50602 -75.25 50.75
"9505" 4 "East European forest steppe" 80419 34.75 50.75
"9506" 6 "Eastern Canadian forests" 50605 -66.25 51.25
"9507" 8 "Canadian Aspen forests and parklands" 50802 -114.25 51.75
"9508" 6 "Eastern Canadian forests" 50605 -56.75 51.75
"9509" 6 "Trans-Baikal conifer forests" 80609 107.75 51.75
"9510" 4 "East European forest steppe" 80419 57.25 52.25
"9511" 6 "East Siberian taiga" 80601 113.75 52.25
"9512" 8 "Canadian Aspen forests and parklands" 50802 -104.75 52.75
"9513" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 121.25 52.75
"9514" 6 "Midwestern Canadian Shield forests" 50609 -97.25 53.25
"9515" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 126.75 53.25
"9516" 6 "Midwestern Canadian Shield forests" 50609 -94.75 53.75
"9517" 6 "Southern Hudson Bay taiga" 50616 -83.75 54.25
"9518" 4 "East European forest steppe" 80419 37.25 54.25
"9519" 6 "East Siberian taiga" 80601 93.25 54.25
"9520" 6 "Eastern Canadian Shield taiga" 50606 -67.25 54.75
"9521" 4 "East European forest steppe" 80419 55.75 54.75
"9522" 6 "Mid-Continental Canadian forests" 50608 -109.25 55.25
"9523" 4 "Sarmatic mixed forests" 80436 23.75 55.25
"9524" 8 "Kazakh forest steppe" 80809 79.75 55.25
"9525" 6 "Kamchatka-Kurile meadows and sparse forests" 80603 155.75 55.25
"9526" 6 "Southern Hudson Bay taiga" 50616 -86.75 55.75
"9527" 4 "East European forest steppe" 80419 50.25 55.75
"9528" 6 "East Siberian taiga" 80601 106.25 55.75
"9529" 8 "Canadian Aspen forests and parklands" 50802 -117.25 56.25
"9530" 4 "Sarmatic mixed forests" 80436 21.25 56.25
"9531" 4 "Western Siberian hemiboreal forests" 80444 77.25 56.25
"9532" 6 "Southern Hudson Bay taiga" 50616 -94.25 56.75
"9533" 4 "Sarmatic mixed forests" 80436 45.75 56.75
"9534" 6 "East Siberian taiga" 80601 101.75 56.75
"9535" 6 "Northern Cordillera forests" 50613 -125.75 57.25
"9536" 4 "Sarmatic mixed forests" 80436 13.75 57.25
"9537" 6 "West Siberian taiga" 80611 74.75 57.25
"9538" 6 "East Siberian taiga" 80601 130.75 57.25
"9539" 6 "Northern Canadian Shield taiga" 50612 -97.25 57.75
"9540" 6 "Scandinavian and Russian taiga" 80608 51.75 57.75
"9541" 6 "East Siberian taiga" 80601 107.75 57.75
"9542" 6 "Muskwa-Slave Lake forests" 50610 -120.75 58.25
"9543" 4 "Sarmatic mixed forests" 80436 26.75 58.25
"9544" 6 "West Siberian taiga" 80611 82.75 58.25
"9545" 6 "Ural montane forests and tundra" 80610 57.75 58.75
"9546" 6 "East Siberian taiga" 80601 113.75 58.75
"9547" 6 "Muskwa-Slave Lake forests" 50610 -122.25 59.25
"9548" 6 "Scandinavian and Russian taiga" 80608 30.25 59.25
"9549" 6 "West Siberian taiga" 80611 86.25 59.25
"9550" 6 "Northern Canadian Shield taiga" 50612 -102.25 59.75
"9551" 6 "Scandinavian and Russian taiga" 80608 53.75 59.75
"9552" 6 "East Siberian taiga" 80601 109.75 59.75
"9553" 6 "Interior Alaska-Yukon lowland taiga" 50607 -157.75 60.25
"9554" 6 "West Siberian taiga" 80611 62.25 60.25
"9555" 6 "East Siberian taiga" 80601 118.25 60.25
"9556" 6 "Cook Inlet taiga" 50603 -151.75 60.75
"9557" 6 "West Siberian taiga" 80611 63.75 60.75
"9558" 6 "East Siberian taiga" 80601 119.75 60.75
"9559" 6 "Interior Alaska-Yukon lowland taiga" 50607 -155.25 61.25
"9560" 6 "West Siberian taiga" 80611 62.25 61.25
"9561" 6 "East Siberian taiga" 80601 118.25 61.25
"9562" 6 "Interior Alaska-Yukon lowland taiga" 50607 -159.75 61.75
"9563" 6 "Northern Canadian Shield taiga" 50612 -97.75 61.75
"9564" 6 "Scandinavian and Russian taiga" 80608 53.75 61.75
"9565" 6 "East Siberian taiga" 80601 109.75 61.75
"9566" 6 "Northwest Territories taiga" 50614 -116.25 62.25
"9567" 6 "Scandinavian and Russian taiga" 80608 33.75 62.25
"9568" 6 "East Siberian taiga" 80601 90.25 62.25
"9569" 6 "West Siberian taiga" 80611 68.25 62.75
"9570" 6 "East Siberian taiga" 80601 124.25 62.75
"9571" 6 "Northern Canadian Shield taiga" 50612 -107.75 63.25
"9572" 6 "Scandinavian and Russian taiga" 80608 41.75 63.25
"9573" 6 "East Siberian taiga" 80601 97.75 63.25
"9574" 6 "Northeast Siberian taiga" 80605 153.75 63.25
"9575" 6 "Iceland boreal birch forests and alpine tundra" 80602 -19.75 63.75
"9576" 6 "West Siberian taiga" 80611 64.25 63.75
"9577" 6 "East Siberian taiga" 80601 120.25 63.75
"9578" 6 "Scandinavian and Russian taiga" 80608 26.25 64.25
"9579" 6 "West Siberian taiga" 80611 84.25 64.25
"9580" 6 "Northeast Siberian taiga" 80605 140.25 64.25
"9581" 6 "Interior Alaska-Yukon lowland taiga" 50607 -151.75 64.75
"9582" 6 "Scandinavian and Russian taiga" 80608 37.75 64.75
"9583" 6 "East Siberian taiga" 80601 94.75 64.75
"9584" 6 "Northeast Siberian taiga" 80605 150.75 64.75
"9585" 6 "Scandinavian and Russian taiga" 80608 53.25 65.25
"9586" 6 "East Siberian taiga" 80601 109.25 65.25
"9587" 6 "Northwest Territories taiga" 50614 -134.75 65.75
"9588" 6 "East Siberian taiga" 80601 117.75 65.75
"9589" 6 "Scandinavian and Russian taiga" 80608 19.75 66.25
"9590" 6 "Northeast Siberian taiga" 80605 135.75 66.25
"9591" 6 "Interior Alaska-Yukon lowland taiga" 50607 -157.25 66.75
"9592" 6 "Scandinavian and Russian taiga" 80608 38.75 66.75
"9593" 6 "Northeast Siberian taiga" 80605 155.75 66.75
"9594" 6 "East Siberian taiga" 80601 120.75 67.25
"9595" 6 "Scandinavian and Russian taiga" 80608 26.75 67.75
"9596" 6 "East Siberian taiga" 80601 89.25 67.75
"9597" 6 "Northeast Siberian taiga" 80605 145.25 67.75
"9598" 6 "Northeast Siberian taiga" 80605 131.25 68.25
"9599" 6 "Northeast Siberian taiga" 80605 131.75 68.75
"9600" 6 "Northeast Siberian taiga" 80605 141.25 69.25
"9601" 6 "East Siberian taiga" 80601 113.25 69.75
"9602" 6 "East Siberian taiga" 80601 110.75 70.25
"9603" 6 "East Siberian taiga" 80601 127.75 70.75
"9604" 4 "Eastern forest-boreal transition" 50406 -79.75 47.25
"9605" 4 "Manchurian mixed forests" 80426 130.25 48.25
"9606" 6 "Central Canadian Shield forests" 50602 -78.25 48.75
"9607" 6 "Eastern Canadian forests" 50605 -57.25 49.25
"9608" 8 "Daurian forest steppe" 80804 106.25 49.25
"9609" 4 "Manchurian mixed forests" 80426 125.25 49.75
"9610" 6 "Central Canadian Shield forests" 50602 -88.25 50.25
"9611" 8 "Kazakh forest steppe" 80809 82.75 50.25
"9612" 6 "Okhotsk-Manchurian taiga" 80606 139.25 50.25
"9613" 6 "Central Canadian Shield forests" 50602 -74.75 50.75
"9614" 4 "East European forest steppe" 80419 35.25 50.75
"9615" 6 "Eastern Canadian forests" 50605 -65.75 51.25
"9616" 8 "Canadian Aspen forests and parklands" 50802 -113.75 51.75
"9617" 6 "Trans-Baikal conifer forests" 80609 108.25 51.75
"9618" 6 "Ural montane forests and tundra" 80610 57.75 52.25
"9619" 6 "East Siberian taiga" 80601 114.25 52.25
"9620" 8 "Canadian Aspen forests and parklands" 50802 -104.25 52.75
"9621" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 121.75 52.75
"9622" 6 "Midwestern Canadian Shield forests" 50609 -96.75 53.25
"9623" 5 "Da Hinggan-Dzhagdy Mountains conifer forests" 80505 127.25 53.25
"9624" 6 "Midwestern Canadian Shield forests" 50609 -94.25 53.75
"9625" 6 "Okhotsk-Manchurian taiga" 80606 135.25 53.75
"9626" 6 "Southern Hudson Bay taiga" 50616 -83.25 54.25
"9627" 4 "East European forest steppe" 80419 37.75 54.25
"9628" 6 "East Siberian taiga" 80601 93.75 54.25
"9629" 6 "Eastern Canadian Shield taiga" 50606 -66.75 54.75
"9630" 4 "East European forest steppe" 80419 56.25 54.75
"9631" 6 "East Siberian taiga" 80601 112.75 54.75
"9632" 6 "Mid-Continental Canadian forests" 50608 -108.75 55.25
"9633" 4 "Sarmatic mixed forests" 80436 24.25 55.25
"9634" 8 "Kazakh forest steppe" 80809 80.25 55.25
"9635" 6 "Kamchatka-Kurile meadows and sparse forests" 80603 156.25 55.25
"9636" 4 "East European forest steppe" 80419 50.75 55.75
"9637" 6 "East Siberian taiga" 80601 106.75 55.75
"9638" 8 "Canadian Aspen forests and parklands" 50802 -116.75 56.25
"9639" 4 "Sarmatic mixed forests" 80436 21.75 56.25
"9640" 4 "Western Siberian hemiboreal forests" 80444 77.75 56.25
"9641" 6 "East Siberian taiga" 80601 133.75 56.25
"9642" 6 "Southern Hudson Bay taiga" 50616 -93.75 56.75
"9643" 6 "Scandinavian and Russian taiga" 80608 46.25 56.75
"9644" 6 "East Siberian taiga" 80601 102.25 56.75
"9645" 6 "Northern Cordillera forests" 50613 -125.25 57.25
"9646" 4 "Sarmatic mixed forests" 80436 14.25 57.25
"9647" 6 "West Siberian taiga" 80611 75.25 57.25
"9648" 6 "East Siberian taiga" 80601 131.25 57.25
"9649" 6 "Northern Canadian Shield taiga" 50612 -96.75 57.75
"9650" 6 "Scandinavian and Russian taiga" 80608 52.25 57.75
"9651" 6 "East Siberian taiga" 80601 108.25 57.75
"9652" 6 "Muskwa-Slave Lake forests" 50610 -120.25 58.25
"9653" 4 "Sarmatic mixed forests" 80436 27.25 58.25
"9654" 6 "West Siberian taiga" 80611 83.25 58.25
"9655" 6 "Ural montane forests and tundra" 80610 58.25 58.75
"9656" 6 "East Siberian taiga" 80601 114.25 58.75
"9657" 6 "Muskwa-Slave Lake forests" 50610 -121.75 59.25
"9658" 6 "Scandinavian and Russian taiga" 80608 30.75 59.25
"9659" 6 "West Siberian taiga" 80611 86.75 59.25
"9660" 6 "Northern Canadian Shield taiga" 50612 -101.75 59.75
"9661" 6 "Scandinavian and Russian taiga" 80608 54.25 59.75
"9662" 6 "East Siberian taiga" 80601 110.25 59.75
"9663" 6 "Interior Alaska-Yukon lowland taiga" 50607 -157.25 60.25
"9664" 6 "West Siberian taiga" 80611 62.75 60.25
"9665" 6 "East Siberian taiga" 80601 118.75 60.25
"9666" 6 "Cook Inlet taiga" 50603 -151.25 60.75
"9667" 6 "West Siberian taiga" 80611 64.25 60.75
"9668" 6 "East Siberian taiga" 80601 120.25 60.75
"9669" 6 "Interior Alaska-Yukon lowland taiga" 50607 -154.75 61.25
"9670" 6 "West Siberian taiga" 80611 62.75 61.25
"9671" 6 "East Siberian taiga" 80601 118.75 61.25
"9672" 6 "Interior Alaska-Yukon lowland taiga" 50607 -159.25 61.75
"9673" 6 "Northern Canadian Shield taiga" 50612 -97.25 61.75
"9674" 6 "Scandinavian and Russian taiga" 80608 54.25 61.75
"9675" 6 "East Siberian taiga" 80601 110.25 61.75
"9676" 6 "Northwest Territories taiga" 50614 -115.75 62.25
"9677" 6 "Scandinavian and Russian taiga" 80608 34.25 62.25
"9678" 6 "East Siberian taiga" 80601 90.75 62.25
"9679" 6 "Northeast Siberian taiga" 80605 146.75 62.25
"9680" 6 "West Siberian taiga" 80611 68.75 62.75
"9681" 6 "East Siberian taiga" 80601 124.75 62.75
"9682" 6 "Northern Canadian Shield taiga" 50612 -107.25 63.25
"9683" 6 "Scandinavian and Russian taiga" 80608 42.25 63.25
"9684" 6 "East Siberian taiga" 80601 98.25 63.25
"9685" 6 "Northeast Siberian taiga" 80605 154.25 63.25
"9686" 6 "West Siberian taiga" 80611 64.75 63.75
"9687" 6 "East Siberian taiga" 80601 120.75 63.75
"9688" 6 "Scandinavian and Russian taiga" 80608 26.75 64.25
"9689" 6 "West Siberian taiga" 80611 84.75 64.25
"9690" 6 "Northeast Siberian taiga" 80605 140.75 64.25
"9691" 6 "Interior Alaska-Yukon lowland taiga" 50607 -151.25 64.75
"9692" 6 "East Siberian taiga" 80601 95.25 64.75
"9693" 6 "Northeast Siberian taiga" 80605 151.25 64.75
"9694" 6 "Scandinavian and Russian taiga" 80608 53.75 65.25
"9695" 6 "East Siberian taiga" 80601 109.75 65.25
"9696" 6 "Northwest Territories taiga" 50614 -134.25 65.75
"9697" 6 "East Siberian taiga" 80601 118.25 65.75
"9698" 6 "Scandinavian and Russian taiga" 80608 20.25 66.25
"9699" 6 "Northeast Siberian taiga" 80605 136.25 66.25
"9700" 6 "Interior Alaska-Yukon lowland taiga" 50607 -156.75 66.75
"9701" 6 "Scandinavian and Russian taiga" 80608 39.25 66.75
"9702" 6 "Northeast Siberian taiga" 80605 156.25 66.75
"9703" 6 "Northwest Territories taiga" 50614 -135.75 67.25
"9704" 6 "East Siberian taiga" 80601 121.25 67.25
"9705" 6 "Scandinavian and Russian taiga" 80608 27.25 67.75
"9706" 6 "East Siberian taiga" 80601 89.75 67.75
"9707" 6 "Northeast Siberian taiga" 80605 145.75 67.75
"9708" 6 "Northeast Siberian taiga" 80605 131.75 68.25
"9709" 6 "Northeast Siberian taiga" 80605 141.75 69.25
"9710" 6 "East Siberian taiga" 80601 113.75 69.75
"9711" 6 "East Siberian taiga" 80601 111.25 70.25
"9712" 4 "Eastern forest-boreal transition" 50406 -79.25 47.25
"9713" 4 "Western Great Lakes forests" 50416 -95.25 48.25
"9714" 4 "Manchurian mixed forests" 80426 130.75 48.25
"9715" 6 "Central Canadian Shield forests" 50602 -77.75 48.75
"9716" 6 "Eastern Canadian forests" 50605 -56.75 49.25
"9717" 6 "Trans-Baikal conifer forests" 80609 106.75 49.25
"9718" 4 "Manchurian mixed forests" 80426 125.75 49.75
